0,1,2,3,4,5,6,7,8,9,10,11,12,13,winner,turn,move_number
10,4,0,4,8,0,0,8,3,0,4,2,2,3,player_1,player_2,29
18,0,1,1,1,2,13,5,0,2,2,1,2,0,player_1,player_1,25
11,7,0,0,1,3,2,13,1,0,8,1,1,0,player_2,player_2,16
1,1,6,5,5,5,0,1,5,5,5,4,0,5,player_1,player_2,3
18,1,0,2,0,3,3,13,0,5,0,0,3,0,player_2,player_1,31
6,2,0,5,8,1,2,4,0,2,9,3,1,5,player_1,player_1,12
5,0,3,0,4,3,0,24,0,0,0,4,5,0,player_1,player_2,16
21,2,0,0,0,0,2,22,0,0,0,0,0,1,player_1,player_1,65
8,1,4,1,1,1,1,9,0,12,2,6,1,1,tie,player_1,24
4,0,9,9,0,3,9,2,0,0,0,3,0,9,player_1,player_2,14
11,0,0,0,3,0,11,13,0,3,0,3,4,0,player_1,player_1,28
4,2,0,2,11,0,10,4,1,2,0,8,1,3,player_1,player_1,14
16,3,2,1,0,1,2,18,1,0,1,1,2,0,player_1,player_2,21
4,1,2,2,0,2,3,17,2,0,0,3,2,10,player_1,player_1,22
1,1,6,1,6,6,5,1,4,4,4,4,0,5,player_2,player_1,3
18,2,1,0,4,5,2,11,2,0,0,0,3,0,player_2,player_2,40
10,0,2,4,1,2,0,14,1,3,0,7,2,2,tie,player_2,35
1,5,5,4,0,0,1,4,2,7,7,0,6,6,player_1,player_2,6
4,3,0,3,11,3,0,12,1,4,0,2,2,3,player_1,player_2,16
20,3,3,0,0,3,0,14,0,0,3,1,0,1,player_1,player_2,27
2,6,1,8,1,1,2,3,7,0,0,9,1,7,player_2,player_1,10
10,0,0,3,0,15,2,12,0,0,0,0,4,2,player_1,player_1,24
13,1,4,1,2,1,0,16,0,0,5,3,2,0,tie,player_1,26
2,5,5,0,0,6,6,2,5,5,0,0,6,6,tie,player_1,4
1,5,5,4,4,0,5,1,5,5,4,4,0,5,player_2,player_1,2
15,4,1,1,6,0,0,14,0,1,2,1,2,1,player_2,player_1,31
13,1,0,1,2,7,0,8,0,10,5,0,0,1,player_2,player_1,25
2,0,7,0,0,8,7,9,6,1,0,0,0,8,player_1,player_2,9
22,3,0,0,2,0,6,13,0,0,1,1,0,0,tie,player_2,31
7,1,2,0,3,4,2,9,5,0,11,3,0,1,player_1,player_2,19
4,0,7,2,2,0,2,7,10,1,7,6,0,0,player_2,player_2,12
12,0,2,12,1,1,0,15,4,0,0,0,1,0,player_1,player_2,30
20,0,1,1,0,0,1,16,1,0,0,0,5,3,player_2,player_1,41
2,1,8,6,1,0,6,2,6,2,6,1,7,0,player_1,player_2,7
4,8,1,0,0,2,8,3,7,0,1,3,3,8,player_2,player_2,9
5,9,1,8,0,0,5,5,0,2,0,3,9,1,player_1,player_1,17
22,2,7,4,1,0,2,7,0,0,0,1,2,0,player_2,player_2,31
3,3,0,8,2,1,0,7,1,2,0,9,0,12,player_2,player_1,16
26,0,0,0,0,0,0,22,0,0,0,0,0,0,player_2,,56
7,3,5,0,9,0,1,8,1,4,3,4,0,3,player_1,player_1,18
3,2,6,1,7,6,1,8,1,5,0,1,0,7,player_2,player_1,6
5,2,0,5,1,1,1,11,6,1,11,1,0,3,player_1,player_2,20
12,1,9,1,0,2,1,5,0,12,2,0,0,3,player_2,player_1,18
23,2,0,0,0,0,0,15,1,1,0,0,6,0,player_2,player_2,53
4,0,0,1,1,0,0,14,0,7,2,4,12,3,player_1,player_1,26
11,7,1,1,0,0,0,22,1,0,1,1,3,0,player_1,player_1,27
3,1,3,5,9,7,6,1,0,6,5,0,1,1,player_1,player_1,10
20,0,1,4,1,0,0,19,0,0,3,0,0,0,player_1,player_2,41
5,0,7,1,2,8,0,5,1,2,4,0,4,9,player_2,player_2,13
19,0,1,0,0,1,1,19,0,0,4,2,0,1,player_1,player_1,30
3,7,4,0,1,0,0,13,0,0,1,4,8,7,player_2,player_1,10
8,0,0,8,2,8,6,2,0,7,1,6,0,0,player_2,player_1,9
8,1,2,0,2,9,1,17,0,0,1,2,4,1,player_1,player_2,37
9,3,1,10,0,2,2,5,2,0,2,4,6,2,player_2,player_2,21
1,5,4,4,4,4,0,1,5,5,5,0,5,5,player_2,player_1,2
9,2,1,0,0,6,5,7,1,6,2,0,9,0,player_1,player_1,15
7,1,4,0,3,4,9,9,1,3,3,3,1,0,player_1,player_2,21
9,0,0,0,8,7,3,2,0,6,1,6,6,0,player_2,player_2,8
19,0,2,0,4,3,0,14,1,0,2,1,1,1,player_2,player_2,35
5,0,4,2,3,2,0,8,1,12,0,1,1,9,player_2,player_2,18
6,2,8,0,1,0,2,4,1,3,4,0,12,5,player_2,player_2,17
7,1,15,0,4,3,1,6,0,4,5,0,1,1,player_2,player_2,26
11,0,0,1,0,2,5,10,4,0,12,0,2,1,player_2,player_2,20
2,6,4,4,0,5,1,2,6,5,0,1,6,6,player_2,player_1,4
22,0,0,0,0,0,0,26,0,0,0,0,0,0,player_1,,38
24,1,0,1,1,1,7,9,0,0,0,1,0,3,player_2,player_2,38
3,1,9,2,7,3,0,5,0,0,1,0,9,8,player_1,player_1,9
1,5,1,6,0,6,6,1,5,1,5,5,0,6,player_2,player_1,4
16,2,3,1,2,0,0,11,1,0,3,1,1,7,player_2,player_2,27
2,5,5,0,5,0,0,3,6,1,7,1,7,6,player_2,player_2,5
21,0,0,5,0,0,0,17,0,5,0,0,0,0,player_2,player_1,30
5,3,0,8,7,0,0,7,7,0,0,0,1,10,player_1,player_1,12
10,1,0,0,4,0,2,13,1,0,8,1,5,3,player_1,player_2,36
20,0,0,0,1,1,4,21,0,0,1,0,0,0,player_1,player_2,49
4,6,6,5,0,3,6,2,6,0,1,1,7,1,player_1,player_2,7
15,0,0,0,1,0,1,19,0,1,5,0,1,5,player_2,player_1,28
16,0,3,0,2,0,1,23,0,0,2,1,0,0,player_1,player_2,43
25,0,0,0,0,0,0,23,0,0,0,0,0,0,player_2,,56
5,2,0,3,1,9,3,6,1,8,3,2,1,4,player_2,player_2,13
8,2,0,2,4,6,5,10,4,0,1,2,2,2,player_2,player_1,25
15,1,4,3,2,3,0,15,0,1,0,2,1,1,player_2,player_1,41
4,3,0,6,8,7,1,3,1,7,0,7,1,0,player_2,player_1,11
11,0,1,3,0,0,5,8,1,3,1,7,3,5,player_2,player_2,28
13,0,2,4,11,9,2,3,0,2,1,0,1,0,player_2,player_2,17
19,0,0,2,1,1,12,5,0,3,1,2,1,1,player_2,player_1,24
11,1,1,4,3,0,5,14,0,0,0,1,2,6,player_1,player_1,26
15,0,1,2,0,1,1,17,3,4,0,4,0,0,player_2,player_2,52
3,0,6,0,0,0,9,3,0,2,3,4,9,9,player_2,player_1,13
11,1,6,1,0,0,6,2,0,0,0,7,7,7,player_2,player_1,10
7,1,2,1,1,2,8,15,0,6,0,0,5,0,player_1,player_1,20
18,0,2,0,3,1,0,21,0,0,0,1,0,2,player_1,player_1,53
14,5,1,0,0,2,1,20,1,0,2,1,1,0,tie,player_1,43
5,1,6,0,4,13,1,15,0,0,0,0,2,1,player_1,player_2,21
2,6,1,0,6,0,2,7,2,8,6,0,1,7,tie,player_1,10
11,3,1,0,5,0,3,9,3,0,5,1,3,4,tie,player_2,24
18,0,0,0,0,8,0,17,0,0,0,0,1,4,player_2,player_1,40
5,1,6,0,0,2,3,18,3,1,1,0,2,6,player_1,player_2,21
15,1,4,0,4,0,3,10,3,2,0,3,3,0,player_2,player_2,28
10,0,2,2,7,12,0,5,0,8,0,0,1,1,player_2,player_2,16
4,1,0,2,3,8,3,5,1,7,7,2,2,3,player_1,player_2,9
6,1,0,7,6,6,1,8,0,2,1,2,7,1,player_1,player_1,11
3,3,0,1,7,0,0,6,8,0,8,8,1,3,player_2,player_1,12
19,0,1,0,5,1,3,8,1,0,10,0,0,0,player_2,player_2,24
27,1,2,0,0,2,6,9,0,1,0,0,0,0,player_2,,38
8,3,0,0,11,0,8,9,2,1,3,0,0,3,player_2,player_2,14
6,2,7,0,0,2,2,5,1,0,0,3,8,12,player_2,player_2,18
6,0,5,9,1,3,2,6,0,2,2,7,0,5,player_2,player_2,13
7,2,2,0,3,11,3,7,1,5,1,2,0,4,player_2,player_2,20
9,5,0,2,1,0,5,19,1,0,0,2,0,4,player_1,player_2,46
4,0,0,0,0,3,3,14,2,2,0,13,7,0,player_1,player_1,17
19,0,0,1,0,3,4,20,0,0,1,0,0,0,player_1,player_2,45
5,2,2,1,0,1,1,12,5,1,3,5,1,9,player_1,player_2,17
5,1,11,0,2,10,7,2,0,7,0,0,3,0,player_2,player_1,16
3,2,7,6,1,0,6,2,6,6,1,1,0,7,player_2,player_2,6
19,0,1,0,1,1,1,23,0,0,1,0,0,1,player_1,player_2,66
1,5,0,6,5,1,6,2,5,5,4,4,4,0,player_1,player_1,3
2,6,0,0,1,1,1,12,2,1,4,9,7,2,player_2,player_2,11
25,1,0,2,0,0,0,19,0,0,0,1,0,0,player_2,,36
2,6,2,1,3,7,7,2,6,1,5,5,0,1,player_1,player_1,6
7,9,8,1,1,1,0,8,2,2,8,0,1,0,player_1,player_1,17
1,4,4,4,4,0,5,1,5,5,0,5,5,5,tie,player_2,2
15,3,0,4,0,5,0,15,0,0,0,0,3,3,tie,player_1,50
12,1,0,0,13,0,1,6,1,0,3,1,8,2,player_2,player_1,23
3,3,0,2,9,0,7,3,6,6,5,1,2,1,player_1,player_2,8
9,1,0,2,2,1,0,19,0,8,2,2,0,2,player_1,player_2,32
13,1,2,0,1,1,3,23,0,0,0,0,4,0,player_1,player_2,27
13,0,5,1,3,1,0,6,0,0,2,12,3,2,player_2,player_1,21
4,3,2,0,0,2,4,5,0,1,11,2,4,10,player_1,player_1,14
7,0,1,2,2,4,5,8,0,14,1,0,4,0,player_1,player_2,29
18,0,1,2,1,1,2,18,1,1,1,2,0,0,player_2,player_2,22
20,4,1,0,0,0,1,19,0,0,0,0,1,2,player_1,player_1,34
3,0,1,0,7,7,0,2,1,8,2,0,9,8,player_2,player_2,9
13,0,1,2,1,1,1,24,2,1,0,2,0,0,player_1,player_1,37
1,5,5,4,0,1,6,2,6,5,4,4,0,5,player_2,player_2,3
10,2,0,4,0,1,2,18,0,1,0,5,3,2,player_1,player_1,41
16,0,0,0,0,1,0,25,1,1,1,1,1,1,player_1,,35
17,4,0,0,1,0,1,18,0,1,2,1,1,2,player_1,player_1,38
10,1,0,6,6,0,7,1,5,0,5,0,0,7,player_2,player_1,7
14,1,4,0,3,6,2,14,1,1,0,1,1,0,player_2,player_2,33
13,2,1,0,0,10,0,11,0,2,0,1,7,1,player_1,player_1,26
21,0,1,0,0,6,0,7,0,11,0,1,1,0,player_2,player_2,24
6,8,1,1,0,0,4,10,4,6,0,2,6,0,tie,player_2,16
2,5,5,0,5,1,0,3,6,6,1,1,7,6,player_1,player_2,5
9,1,2,1,2,1,2,12,1,4,1,0,2,10,player_2,player_1,29
10,5,0,0,3,0,3,19,0,0,2,0,0,6,player_1,player_1,26
